structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
4143,20,677,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38466,148,102,116,-58.9,-43.3,-5,9861,4140,CTX,middle temporal gyrus
4149,20,748,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",38464,135,110,114,-45.2,-43.2,-13.6,9861,4147,CTX,inferior temporal gyrus
4151,20,756,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38465,145,105,116,-55.7,-44.1,-8.1,9861,4147,CTX,inferior temporal gyrus
4160,20,716,CX,FuG-cos,"fusiform gyrus, left, bank of cos",37657,123,111,109,-32.4,-37.9,-15.4,9861,4156,CTX,fusiform gyrus
4153,20,755,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37645,48,116,121,46.5,-50,-16.9,9861,4147,CTX,inferior temporal gyrus
4154,20,747,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",37642,36,118,121,59.1,-50.3,-18.8,9861,4147,CTX,inferior temporal gyrus
4162,20,676,CX,FuG-its,"fusiform gyrus, right, bank of the its",37644,54,115,120,40.2,-48.8,-16.2,9861,4156,CTX,fusiform gyrus
4163,20,684,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",37646,66,114,117,27.6,-45.7,-15.9,9861,4156,CTX,fusiform gyrus
4247,20,708,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",37649,76,107,112,17.2,-38.8,-9.6,9861,NA,NA,NA
4248,20,700,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",37648,64,109,115,29.8,-42.2,-10.9,9861,NA,NA,NA
4107,20,691,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37636,147,79,114,-57.6,-34.7,19.3,9861,4104,CTX,supramarginal gyrus
4136,20,723,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37628,145,87,114,-55.6,-36.9,10.7,9861,4133,CTX,superior temporal gyrus
4169,20,739,CX,TG,"transverse gyri, left",37630,125,80,115,-34.4,-35.5,18.8,9861,4168,CTX,transverse gyri
4172,20,731,CX,PLT,"planum temporale, left",37629,135,83,115,-45,-36.6,15.4,9861,4171,CTX,planum temporale
4145,20,683,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",37620,32,101,118,63.6,-42.2,-1.1,9861,4140,CTX,middle temporal gyrus
4146,20,675,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",37619,37,106,119,58.2,-44.8,-6.4,9861,4140,CTX,middle temporal gyrus
4155,20,762,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",37614,39,108,120,56.1,-46.5,-8.4,9861,4147,CTX,inferior temporal gyrus
4014,20,754,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39438,131,37,103,-40.1,-11,62.3,9861,4010,CTX,precentral gyrus
4015,20,746,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",37604,127,55,103,-36,-16,43.2,9861,4010,CTX,precentral gyrus
4087,20,738,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",37603,129,57,104,-38.2,-17.6,41.2,9861,4085,CTX,postcentral gyrus
4090,20,730,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",37602,139,63,109,-48.9,-24.8,35.6,9861,4085,CTX,postcentral gyrus
4018,20,753,CX,PrG-sl,"precentral gyrus, right, superior lateral aspect of gyrus",37268,81,29,107,12.7,-11.7,72.7,9861,4010,CTX,precentral gyrus
4076,20,761,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",37269,88,29,109,5.2,-13.9,72.9,9861,4071,CTX,"paracentral lobule, anterior part"
4074,20,706,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",37274,105,58,100,-12.7,-13.1,39.8,9861,4071,CTX,"paracentral lobule, anterior part"
4233,20,690,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",37272,87,60,109,6,-22.7,39.8,9861,4228,CTX,"cingulate gyrus, parietal part"
4019,20,745,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",37218,64,50,110,30.4,-20.3,51.2,9861,4010,CTX,precentral gyrus
4020,20,737,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",37217,57,36,110,37.9,-16.2,66.3,9861,4010,CTX,precentral gyrus
4093,20,729,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",37216,44,44,111,51.5,-19.2,58.2,9861,4085,CTX,postcentral gyrus
4094,20,721,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",37214,40,47,111,55.7,-19.9,55.1,9861,4085,CTX,postcentral gyrus
4109,20,697,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",37202,34,54,112,62,-22.8,47.9,9861,4104,CTX,supramarginal gyrus
4110,20,705,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",37203,34,80,115,61.7,-33.2,20.7,9861,4104,CTX,supramarginal gyrus
4087,24,413,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",35027,126,40,118,-35.2,-27.4,62.2,9861,4085,CTX,postcentral gyrus
4114,30,673,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,126,82,161,-36.7,-84.3,25.7,9861,4111,CTX,angular gyrus
4099,28,681,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,125,61,146,-35.1,-62.6,45.2,9861,4096,CTX,superior parietal lobule
4284,12,549,CX,HCd,"head of caudate nucleus, right",81050,83,87,66,11.2,14.9,2.6,9861,12900,STR,head of the caudate nucleus
4073,20,674,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",37270,96,29,99,-3,-3.7,70.8,9861,4071,CTX,"paracentral lobule, anterior part"
4230,20,698,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",37273,98,61,99,-5.3,-12.7,36.6,9861,4228,CTX,"cingulate gyrus, parietal part"
4154,12,689,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",36774,49,130,75,46.5,-5.8,-40.9,9861,4147,CTX,inferior temporal gyrus
4142,20,715,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37637,145,91,114,-55.6,-38.1,6.5,9861,4140,CTX,middle temporal gyrus
4107,20,699,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37626,150,78,114,-60.8,-34.5,20.3,9861,4104,CTX,supramarginal gyrus
4153,20,763,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37643,50,112,121,44.4,-48.9,-12.7,9861,4147,CTX,inferior temporal gyrus
4077,20,682,CX,PCLa-i,"paracentral lobule, anterior part, right, inferior bank of gyrus",37271,80,61,107,13.5,-20.7,38.5,9861,4071,CTX,"paracentral lobule, anterior part"
4136,22,612,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37585,134,90,121,-44.1,-44.8,9.1,9861,4133,CTX,superior temporal gyrus
4142,22,620,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37584,136,93,121,-46.3,-45.7,5.9,9861,4140,CTX,middle temporal gyrus
4143,22,628,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37582,147,97,121,-57.9,-47.1,1.4,9861,4140,CTX,middle temporal gyrus
4150,22,644,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",37583,144,108,122,-54.9,-51.2,-10.1,9861,4147,CTX,inferior temporal gyrus
4166,22,596,CX,HG,"Heschl's gyrus, left",37588,151,80,120,-62,-41.4,19.3,9861,4165,CTX,Heschl's gyrus
4172,22,652,CX,PLT,"planum temporale, left",37587,155,81,120,-66.2,-41.8,18.1,9861,4171,CTX,planum temporale
4143,22,636,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37596,145,98,121,-55.8,-47.4,0.4,9861,4140,CTX,middle temporal gyrus
4055,4,154,CX,AOrG,"anterior orbital gyrus, right",27255,74,96,29,21.6,51.3,-14,9861,4053,CTX,anterior orbital gyrus
4061,4,146,CX,LOrG,"lateral orbital gyrus, right",27254,60,91,29,36.5,53.1,-8.4,9861,4059,CTX,lateral orbital gyrus
4045,6,194,CX,orIFG,"inferior frontal gyrus, orbital part, left",27853,128,92,36,-35.5,43.8,-9.5,9861,4035,CTX,inferior frontal gyrus
4060,6,281,CX,LOrG,"lateral orbital gyrus, left",27854,125,90,36,-32.4,44.4,-7.3,9861,4059,CTX,lateral orbital gyrus
4049,6,273,CX,GRe,"gyrus rectus, right",27842,86,105,37,8.7,40.1,-22.3,9861,4047,CTX,gyrus rectus
4901,6,257,CX,IRoG,"inferior rostral gyrus, left",27841,98,95,33,-3.8,46.8,-12.7,9861,4900,CTX,inferior rostral gyrus
4023,6,225,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",27684,93,62,32,1.7,57.3,22.5,9861,4021,CTX,superior frontal gyrus
4899,6,233,CX,SRoG,"superior rostral gyrus, right",28093,89,75,32,5.9,53.7,8.7,9861,4897,CTX,superior rostral gyrus
4033,6,217,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27644,63,76,30,33.4,56.2,7.8,9861,4028,CTX,middle frontal gyrus
4200,28,275,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",27600,126,114,154,-36.8,-86,-9.9,9861,4198,CTX,occipito-temporal gyrus
4201,28,267,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",27601,110,122,152,-19.9,-85.7,-18.5,9861,4198,CTX,occipito-temporal gyrus
4196,28,251,CX,LiG-pest,"lingual gyrus, right, peristriate",27596,73,119,155,19.1,-87.1,-14,9861,4191,CTX,lingual gyrus
4197,28,243,CX,LiG-str,"lingual gyrus, right, striate",27595,79,118,152,12.9,-83.8,-13.6,9861,4191,CTX,lingual gyrus
4189,28,219,CX,Cun-pest,"cuneus, right, peristriate",27488,81,90,147,11.1,-70.8,15.3,9861,4184,CTX,cuneus
4197,28,211,CX,LiG-str,"lingual gyrus, right, striate",27489,80,98,147,12.1,-73,6.8,9861,4191,CTX,lingual gyrus
4114,28,195,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27442,133,79,154,-43.9,-76.3,27.4,9861,4111,CTX,angular gyrus
4214,28,203,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",27443,132,89,154,-42.9,-79.1,16.7,9861,4212,CTX,superior occipital gyrus
4116,28,202,CX,AnG-s,"angular gyrus, right, superior bank of gyrus",27317,57,63,150,36.6,-65.7,45.2,9861,4111,CTX,angular gyrus
4124,28,274,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27341,85,82,146,7,-67.6,23.6,9861,4118,CTX,precuneus
4102,28,250,CX,SPL-i,"superior parietal lobule, right, inferior bank of gyrus",27330,64,75,149,29.1,-68.2,32.1,9861,4096,CTX,superior parietal lobule
4117,28,258,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",27331,56,89,155,37.3,-78.2,18.4,9861,4111,CTX,angular gyrus
4217,28,266,CX,SOG-s,"superior occipital gyrus, right, superior bank of gyrus",27332,50,94,155,43.6,-79.5,13.2,9861,4212,CTX,superior occipital gyrus
4099,28,234,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,124,61,146,-34,-62.6,45.2,9861,4096,CTX,superior parietal lobule
4113,28,242,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",27324,128,49,149,-38.3,-62.5,58.6,9861,4111,CTX,angular gyrus
4101,28,210,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27307,86,32,143,6.4,-50.4,76.4,9861,4096,CTX,superior parietal lobule
4123,28,226,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",27306,87,53,143,5.2,-56.3,53.9,9861,4118,CTX,precuneus
4197,26,298,CX,LiG-str,"lingual gyrus, right, striate",36906,84,92,139,8.2,-63,11.5,9861,4191,CTX,lingual gyrus
4145,26,377,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",27985,54,101,147,39.6,-73.2,4.1,9861,4140,CTX,middle temporal gyrus
4155,26,290,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",27984,60,107,146,33.2,-74,-2.6,9861,4147,CTX,inferior temporal gyrus
4101,30,113,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27868,81,53,153,11.2,-66.6,56,9861,4096,CTX,superior parietal lobule
4123,30,121,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",27869,88,63,151,3.8,-67.5,44.8,9861,4118,CTX,precuneus
4186,28,227,CX,Cun-pest,"cuneus, left, peristriate",27487,94,86,146,-2.5,-68.9,19.1,9861,4184,CTX,cuneus
4194,28,235,CX,LiG-str,"lingual gyrus, left, striate",27486,99,97,148,-8,-74.2,7.6,9861,4191,CTX,lingual gyrus
4121,28,282,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",27342,97,81,143,-5.6,-64.4,23.8,9861,4118,CTX,precuneus
4048,4,123,CX,GRe,"gyrus rectus, left",27165,94,102,26,0.5,52.3,-21.4,9861,4047,CTX,gyrus rectus
4051,4,131,CX,MOrG,"medial orbital gyrus, left",27166,105,98,25,-11,54.2,-17.6,9861,4050,CTX,medial orbital gyrus
4048,6,265,CX,GRe,"gyrus rectus, left",27840,101,102,33,-7,44.8,-20.2,9861,4047,CTX,gyrus rectus
4023,4,178,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",28035,97,72,22,-2.3,64.8,9.8,9861,4021,CTX,superior frontal gyrus
4120,28,218,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",27308,97,43,141,-5.3,-51.6,64,9861,4118,CTX,precuneus
4121,30,161,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",27894,90,69,149,1.7,-67.2,38,9861,4118,CTX,precuneus
4124,30,153,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27893,97,76,150,-5.7,-70.4,30.5,9861,4118,CTX,precuneus
4187,30,177,CX,Cun-str,"cuneus, left, striate",27890,97,88,155,-6,-79,18.7,9861,4184,CTX,cuneus
4190,30,169,CX,Cun-str,"cuneus, right, striate",27892,84,101,170,7.3,-98,8,9861,4184,CTX,cuneus
4098,30,129,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",27873,111,46,154,-20.4,-66.4,63.1,9861,4096,CTX,superior parietal lobule
4099,30,193,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",28018,109,56,155,-18.4,-70.3,52.6,9861,4096,CTX,superior parietal lobule
4099,30,137,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",28018,108,56,155,-17.3,-70.2,52.7,9861,4096,CTX,superior parietal lobule
4113,30,145,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",278276,125,58,160,-35.4,-76.5,51.1,9861,4111,CTX,angular gyrus
4030,4,99,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",28013,127,82,24,-34.1,59.2,-1.1,9861,4028,CTX,middle frontal gyrus
4024,6,241,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",27725,119,55,42,-25.9,48.1,31.4,9861,4021,CTX,superior frontal gyrus
4033,4,122,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27251,67,82,28,29.2,56.5,0.9,9861,4028,CTX,middle frontal gyrus
4023,4,186,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",28035,96,72,22,-1.2,64.9,9.8,9861,4021,CTX,superior frontal gyrus
4193,30,106,CX,LiG-pest,"lingual gyrus, left, peristriate",27908,98,123,160,-7.4,-94.1,-17.8,9861,4191,CTX,lingual gyrus
4902,6,249,CX,IRoG,"inferior rostral gyrus, right",27843,85,92,36,9.9,44.8,-8.6,9861,4900,CTX,inferior rostral gyrus
4193,30,98,CX,LiG-pest,"lingual gyrus, left, peristriate",27908,97,123,160,-6.4,-94.1,-17.8,9861,4191,CTX,lingual gyrus
4193,28,259,CX,LiG-pest,"lingual gyrus, left, peristriate",27602,103,120,150,-12.4,-82.9,-16.6,9861,4191,CTX,lingual gyrus
4890,2,97,CX,FP-s,"frontal pole, left, superior aspect",28028,85,96,19,10.3,61.5,-16.2,9861,4888,CTX,frontal pole
4114,30,185,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,125,82,161,-35.7,-84.3,25.7,9861,4111,CTX,angular gyrus
4101,30,105,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",27883,61,47,156,32.3,-67.6,63.4,9861,4096,CTX,superior parietal lobule
4049,4,115,CX,GRe,"gyrus rectus, right",27164,91,103,27,3.7,51,-22.2,9861,4047,CTX,gyrus rectus
4052,4,107,CX,MOrG,"medial orbital gyrus, right",27163,84,103,29,11,49.1,-21.7,9861,4050,CTX,medial orbital gyrus
4026,4,162,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",28033,86,79,22,9.3,63.1,2.5,9861,4021,CTX,superior frontal gyrus
4902,4,170,CX,IRoG,"inferior rostral gyrus, right",28034,90,86,22,5,61.1,-5,9861,4900,CTX,inferior rostral gyrus
4027,4,114,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",27250,68,74,27,28.2,59.8,9.2,9861,4021,CTX,superior frontal gyrus
4033,4,209,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27251,66,82,28,30.2,56.5,0.9,9861,4028,CTX,middle frontal gyrus
4033,4,130,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27251,68,82,28,28.1,56.5,0.9,9861,4028,CTX,middle frontal gyrus
4034,4,138,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",27253,52,90,28,44.9,54.6,-7.4,9861,4028,CTX,middle frontal gyrus
4139,24,406,CX,STG-i,"superior temporal gyrus, right, inferior bank of gyrus",35832,39,112,134,55.7,-62.3,-9.9,9861,4133,CTX,superior temporal gyrus
4787,66,2721,CB,Dt,"dentate nucleus, right",41727,79,129,124,13.6,-57.6,-30.9,9861,NA,NA,NA
4784,70,2705,CB,Fas,"fastigial nucleus, left",73448,93,125,118,-1,-50.5,-28,9861,NA,NA,NA
4787,67,2697,CB,Dt,"dentate nucleus, right",56001,84,128,125,8.3,-58.5,-29.7,9861,NA,NA,NA
4782,71,2713,CB,Dt,"dentate nucleus, left",65121,96,126,123,-4.3,-56.1,-28.2,9861,NA,NA,NA
4323,12,2689,CX,Cl,"claustrum, right",38505,71,96,67,23.8,11.6,-6.5,9861,NA,NA,NA
4258,17,2491,CX,DG,"dentate gyrus, left",41207,116,105,100,-24.7,-26.6,-10.6,9861,NA,NA,NA
4450,16,2658,CX,DTA,"anterior group of nuclei, right",665539,89,79,91,4.3,-9.2,16,9861,12920,THAL,anterior group of nuclei
4534,16,2682,CX,Pa,"paraventricular nuclei, left of thalamus, left",665538,91,89,93,2,-14.2,5.6,9861,NA,NA,NA
4307,14,2522,CX,SI,"substantia innominata, left",64824,101,96,83,-8.3,-5.9,-4,9861,NA,NA,NA
4260,16,2667,CX,S,"subiculum, right",39174,68,109,98,26,-24.5,-14.3,9861,12896,HIPP,subiculum
4263,16,2611,CX,CA1,"CA1 field, right",64946,60,108,97,34.5,-22.9,-13.3,9861,12892,HIPP,CA1 field
4264,16,2604,CX,CA2,"CA2 field, right",55429,65,105,95,29.3,-20.1,-10.6,9861,12893,HIPP,CA2 field
4265,16,2612,CX,CA3,"CA3 field, right",55610,64,108,97,30.3,-23,-13.4,9861,12894,HIPP,CA3 field
4266,16,2619,CX,CA4,"CA4 field, right",39211,62,107,96,32.4,-21.6,-12.5,9861,12895,HIPP,CA4 field
4267,16,2627,CX,DG,"dentate gyrus, right",39172,61,107,96,33.5,-21.6,-12.4,9861,NA,NA,NA
4285,16,2596,CX,TCd,"tail of caudate nucleus, right",56066,57,106,98,37.7,-23.3,-10.9,9861,12901,STR,tail of the caudate nucleus
13005,16,2635,CX,LHM,"lateral hypothalamic area, mammillary region, left",240495,90,100,94,3,-18.3,-5.9,9861,13004,HYPO,"lateral hypothalamic area, mammillary region"
13006,16,2643,CX,LHM,"lateral hypothalamic area, mammillary region, right",240497,79,100,96,14.5,-20.1,-5.3,9861,13004,HYPO,"lateral hypothalamic area, mammillary region"
4679,16,2651,CX,PHA,"posterior hypothalamic area, left",240671,87,94,94,6.2,-16.5,0.5,9861,12910,HYPO,posterior hypothalamic area
4693,16,2659,CX,PHA,"posterior hypothalamic area, right",240496,82,95,94,11.5,-16.7,-0.4,9861,12910,HYPO,posterior hypothalamic area
9077,16,2683,CX,SNC,"substantia nigra, pars compacta, right",39267,71,103,97,22.9,-21.8,-8.2,9861,9072,VTA_SN,substantia nigra
4395,17,2685,CX,DTA,"anterior group of nuclei, left",87539,100,82,98,-7.6,-17.7,13.9,9861,12920,THAL,anterior group of nuclei
4400,17,2598,CX,DTM,"medial group of nuclei, left",87540,95,88,100,-2.4,-21.3,8,9861,12927,THAL,medial group of nuclei
4487,17,2684,CX,ILr,"rostral group of intralaminar nuclei, right",87522,87,88,103,6,-24.3,8.7,9861,12929,THAL,rostral group of intralaminar nuclei
4519,17,2637,CX,Sb,"subthalamic nucleus, right",87624,78,95,101,15.5,-23.9,1,9861,NA,NA,NA
4534,17,2597,CX,Pa,"paraventricular nuclei, left of thalamus, left",420079,93,91,100,-0.3,-22.1,4.8,9861,NA,NA,NA
4537,17,2606,CX,Pa,"paraventricular nuclei, right of thalamus, right",420080,93,94,100,-0.3,-23,1.6,9861,NA,NA,NA
9004,17,2636,CX,CGMB,"central gray substance of midbrain, left",668916,95,97,100,-2.5,-23.8,-1.7,9861,NA,NA,NA
9067,17,2622,CX,VTA,"ventral tegmental area, left",87534,95,101,101,-2.5,-26,-5.7,9861,9067,VTA_SN,"ventral tegmental area, left"
9068,17,2661,CX,VTA,"ventral tegmental area, right",87535,92,100,101,0.7,-25.7,-4.6,9861,NA,NA,NA
4395,18,2593,CX,DTA,"anterior group of nuclei, left",346197,100,80,99,-7.6,-18.1,16.2,9861,12920,THAL,anterior group of nuclei
4400,18,2649,CX,DTM,"medial group of nuclei, left",346199,100,88,102,-7.7,-23.5,8.3,9861,12927,THAL,medial group of nuclei
4417,18,2633,CX,DTLv,"lateral group of nuclei, left, ventral division",346201,109,88,101,-17.2,-22.7,7.9,9861,12925,THAL,"lateral group of nuclei, ventral division"
4432,18,2634,CX,ILr,"rostral group of intralaminar nuclei, left",346198,104,86,101,-11.9,-22,10.1,9861,12929,THAL,rostral group of intralaminar nuclei
4450,18,2601,CX,DTA,"anterior group of nuclei, right",346196,89,82,104,3.9,-23.7,15.3,9861,12920,THAL,anterior group of nuclei
4455,18,2657,CX,DTM,"medial group of nuclei, right",246998,90,92,104,2.8,-26.5,4.6,9861,12927,THAL,medial group of nuclei
4472,18,2641,CX,DTLv,"lateral group of nuclei, right, ventral division",346194,81,89,106,12.2,-27.5,8.4,9861,12925,THAL,"lateral group of nuclei, ventral division"
4487,18,2642,CX,ILr,"rostral group of intralaminar nuclei, right",346195,86,87,106,7,-27.1,10.4,9861,12929,THAL,rostral group of intralaminar nuclei
4492,18,2609,CX,ILc,"caudal group of intralaminar nuclei, right",346205,85,96,104,8,-27.5,0.4,9861,12921,THAL,caudal group of intralaminar nuclei
4506,18,2618,CX,R,"reticular nucleus of thalamus, left",690755,112,82,101,-20.3,-21.1,14.2,9861,4504,THAL,ventral thalamus
4512,18,2626,CX,R,"reticular nucleus of thalamus, right",346193,78,82,106,15.5,-25.5,15.9,9861,4504,THAL,ventral thalamus
4534,18,2681,CX,Pa,"paraventricular nuclei, left of thalamus, left",690753,94,95,103,-1.5,-26.4,1.1,9861,NA,NA,NA
4537,18,2594,CX,Pa,"paraventricular nuclei, right of thalamus, right",692725,94,96,103,-1.5,-26.7,0,9861,NA,NA,NA
9004,18,2617,CX,CGMB,"central gray substance of midbrain, left",690751,94,99,103,-1.5,-27.5,-3.2,9861,NA,NA,NA
9005,18,2625,CX,CGMB,"central gray substance of midbrain, right",690752,91,99,103,1.7,-27.5,-3.1,9861,NA,NA,NA
9031,18,2665,CX,3,"oculomotor nuclear complex, left",690749,93,102,103,-0.5,-28.3,-6.4,9861,NA,NA,NA
9039,18,2673,CX,3,"oculomotor nuclear complex, right",690666,92,102,103,0.6,-28.3,-6.4,9861,NA,NA,NA
9054,18,2610,CX,RN,"red nucleus, left",345251,98,99,103,-5.7,-27.6,-3.3,9861,NA,NA,NA
